# step, loss_train, loss_test, metrics_test
1.200000000000000000e+04 4.112438764423131943e-04 3.655421896837651730e-04 2.540695131756365299e-04 3.072675608564168215e-04 3.655421896837651730e-04 2.540695131756365299e-04
1.300000000000000000e+04 3.834369417745620012e-04 3.248608845751732588e-04 2.353572926949709654e-04 2.888223971240222454e-04 3.248608845751732588e-04 2.353572926949709654e-04
1.400000000000000000e+04 3.471000236459076405e-04 2.955101081170141697e-04 2.183119504479691386e-04 2.582014712970703840e-04 2.955101081170141697e-04 2.183119504479691386e-04
1.500000000000000000e+04 3.189092385582625866e-04 2.719841722864657640e-04 2.037018130067735910e-04 2.395824412815272808e-04 2.719841722864657640e-04 2.037018130067735910e-04
1.500000000000000000e+04 3.189092385582625866e-04 2.719841722864657640e-04 2.037018130067735910e-04 2.395824412815272808e-04 2.719841722864657640e-04 2.037018130067735910e-04
1.500300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.500900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.501900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.502900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.503900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.504900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.505900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.506900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.507900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.508900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.509900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.510900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.511900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.512900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.513900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.514900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.515000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.515100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
